"txid","ordertxid","pair","aclass","time","type","ordertype","price","cost","fee","vol","margin","misc","ledgers","posttxid","posstatuscode","cprice","ccost","cfee","cvol","cmargin","net","costusd","trades"
"TD7QJI-64U7W-XVO7M3","O4EUL5-IJ3DB-T4EOW4","USDG/USD","forex","2025-07-14 01:27:21.0874","sell","limit",1.00010000,14.84148400,0.00000000,14.84000,0.00000000,"","LF5ENK-HIHYB-R2EELP,LQJQRZ-CZI3C-35I4WS","TKH2SE-M7IF5-CFI7LT","","","","","","","",14.84148400,""
"THAVWG-GB6T7-GLHGYV","O4EUL5-IJ3DB-T4EOW4","USDG/USD","forex","2025-07-14 01:29:38.7875","sell","limit",1.00010000,1.76017600,0.00000000,1.76000,0.00000000,"","LB2RXH-ZBMJX-4B6Z2R,L2MCBR-VVFSA-4XLMET","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.76017600,""
"TV7YAX-4OVOH-NZ2DXT","O4EUL5-IJ3DB-T4EOW4","USDG/USD","forex","2025-07-14 01:29:45.7195","sell","limit",1.00010000,83.40834000,0.00000000,83.40000,0.00000000,"","LD4QQ4-TQU4D-SRF6YR,LFBFLV-34OMP-O62L4P","TKH2SE-M7IF5-CFI7LT","","","","","","","",83.40834000,""
"T4HPFV-E7YGL-ZK2SRG","OCRXUE-W437J-NUOUCO","USDG/USD","forex","2025-07-14 01:29:50.4443","buy","limit",1.00010000,6.64066400,0.00000000,6.64000,0.00000000,"","LKEIKF-7YK7Y-6X7QB4,LOC7D3-R2JP5-CNUW3I","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.64066400,""
"TUKPAI-XSZW7-UEJ3B7","OCRXUE-W437J-NUOUCO","USDG/USD","forex","2025-07-14 01:30:02.0476","buy","limit",1.00010000,93.36933600,0.00000000,93.36000,0.00000000,"","L65EUC-D7GX7-4OLSET,LQHPVB-3ZXPW-RJTUJO","TKH2SE-M7IF5-CFI7LT","","","","","","","",93.36933600,""
"TL4AXG-HAG75-OUKTCO","ONU3VA-2OFGD-RP3H24","USDG/USD","forex","2025-07-14 01:32:13.1559","sell","limit",1.00020000,1.42028400,0.00000000,1.42000,0.00000000,"","LCDDPS-7DZXM-UXPKXR,L2TZDB-FCN4H-RKFLKS","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.42028400,""
"TNTS35-4HXPF-IZIXCU","ONU3VA-2OFGD-RP3H24","USDG/USD","forex","2025-07-14 01:32:16.8273","sell","limit",1.00020000,25.25505000,0.00000000,25.25000,0.00000000,"","LSEUUU-AUUXR-7ZQMG3,LXQHQB-5AOQX-KY6R46","TKH2SE-M7IF5-CFI7LT","","","","","","","",25.25505000,""
"T2CQPJ-FFIH2-N5HIFV","ONU3VA-2OFGD-RP3H24","USDG/USD","forex","2025-07-14 01:35:08.0147","sell","limit",1.00020000,73.34466600,0.00000000,73.33000,0.00000000,"","LOUO7B-KORD5-J6CWLW,LQXE2R-IOTMU-IFOX2S","TKH2SE-M7IF5-CFI7LT","","","","","","","",73.34466600,""
"TWCXVO-Q6IUM-A2OQPH","OF7NAT-KJAZE-IQNDDI","USDG/USD","forex","2025-07-14 01:35:30.5519","buy","limit",1.00000000,1.00000000,0.00000000,1.00000,0.00000000,"","LHLKOD-EQHCS-XGIOUB,L66HNS-X455F-57QCGU","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.00000000,""
"TXIQKP-L5IKJ-P3KFLG","O6IXRU-F5CBM-6CLABO","USDG/USD","forex","2025-07-14 01:47:23.8274","buy","limit",1.00010000,1.00010000,0.00000000,1.00000,0.00000000,"","LEBWYA-TYYRL-CA4MHK,LHV5WG-4ELB2-MJBWBP","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.00010000,""
"TALW2U-E2IT2-F7X7JA","O6IXRU-F5CBM-6CLABO","USDG/USD","forex","2025-07-14 01:47:55.5887","buy","limit",1.00010000,99.00990000,0.00000000,99.00000,0.00000000,"","L6UOJ5-NSOVS-MPX5XX,LL5GIT-KNT3E-F6BGAE","TKH2SE-M7IF5-CFI7LT","","","","","","","",99.00990000,""
"TDAXVS-JX44Y-TLVUDR","OJ4NT3-JADLM-PSM5NQ","USDG/USD","forex","2025-07-14 01:49:45.9126","sell","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","LGTGW4-TJFWC-BKSMHO,L3MVL2-SEZFC-FZBRFB","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"TYIOGO-RUCNY-UOVVFH","OK4ZJY-ENX4X-WXOE3G","USDG/USD","forex","2025-07-14 01:51:24.5107","buy","limit",1.00010000,99.01990100,0.00000000,99.01000,0.00000000,"","LKGHQS-Y3RI2-4NF2DD,LYU4CM-PC4A5-LKYBY6","TKH2SE-M7IF5-CFI7LT","","","","","","","",99.01990100,""
"TNC737-W2RPE-XOQUNB","OK4ZJY-ENX4X-WXOE3G","USDG/USD","forex","2025-07-14 01:51:28.345","buy","limit",1.00010000,0.99009900,0.00000000,0.99000,0.00000000,"","LWKLFF-REH4C-ZTA6GE,LMTUOS-4YO63-LF47HG","TKH2SE-M7IF5-CFI7LT","","","","","","","",0.99009900,""
"TAITOL-OMPLV-JJMTI3","OC6NM7-5HUS4-JCJQZP","USDG/USD","forex","2025-07-14 01:53:12.5222","sell","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","LBWKLB-D7Y2A-G73S6Y,LQ7IPZ-T3CI2-4N3BST","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"THTXPX-GEL3Q-HNRLBV","OY3QZF-637JF-LTMRSH","USDG/USD","forex","2025-07-14 01:53:25.1764","sell","limit",1.00020000,93.15862800,0.00000000,93.14000,0.00000000,"","LBCE4W-VNHHQ-5WD7UU,LWO7JO-SHSQU-CT2H4Q","TKH2SE-M7IF5-CFI7LT","","","","","","","",93.15862800,""
"TH6V72-TRL6F-ZH3LWZ","OY3QZF-637JF-LTMRSH","USDG/USD","forex","2025-07-14 01:54:46.9962","sell","limit",1.00020000,6.86137200,0.00000000,6.86000,0.00000000,"","L2J5II-RMJON-ARYG3K,LKZH45-TA47X-3Y7PQW","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.86137200,""
"TKNRXI-VX77H-LQI3IT","OQGIRS-UMPGY-EQXOBE","USDG/USD","forex","2025-07-14 01:54:46.9962","sell","limit",1.00020000,3.24064800,0.00000000,3.24000,0.00000000,"","LVBMA6-OL4VD-3TGTUB,LWNYS5-QODIJ-ZRHJQN","TKH2SE-M7IF5-CFI7LT","","","","","","","",3.24064800,""
"TAO7NZ-ASKYZ-4KR7L4","OQGIRS-UMPGY-EQXOBE","USDG/USD","forex","2025-07-14 01:55:24.8637","sell","limit",1.00020000,96.77935200,0.00000000,96.76000,0.00000000,"","LGISRY-Z2E7U-57DHHU,LVAOOP-OLS7A-KZAJPP","TKH2SE-M7IF5-CFI7LT","","","","","","","",96.77935200,""
"THAKC7-GEKZQ-QORE2I","OK4UAR-UJKFR-R2QARN","USDG/USD","forex","2025-07-14 01:55:24.8637","sell","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","LWFUMM-MA7JU-LXQB2Z,LEUKOL-DKERQ-NJPIGD","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"TJGJJ2-Z2MWM-KIWO6O","OUPUBW-KOWOI-Y5QGZX","USDG/USD","forex","2025-07-14 01:55:24.8637","sell","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","LXLR5H-Z2HB4-23RI74,LYMHA5-DO7KA-SMI4BU","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"TMK7CK-5DT33-BNK5YT","O7V4CN-WZFKR-ESKPN7","USDG/USD","forex","2025-07-14 01:55:24.8637","sell","limit",1.00020000,31.58631600,0.00000000,31.58000,0.00000000,"","LAHNJQ-ERVUE-W3ZLNT,LEOWYS-QI3HG-HVKPD4","TKH2SE-M7IF5-CFI7LT","","","","","","","",31.58631600,""
"TSXRHF-Z2S4T-JP2WKJ","OBKU47-375ZZ-S3CCLG","USDG/USD","forex","2025-07-14 01:55:36.4455","buy","limit",1.00000000,99.01000000,0.00000000,99.01000,0.00000000,"","LDG7IP-3DTQV-IURB7X,L6H4Z7-PIV65-WK7JAG","TKH2SE-M7IF5-CFI7LT","","","","","","","",99.01000000,""
"TPQVRZ-AZ7HM-33OBXW","O7V4CN-WZFKR-ESKPN7","USDG/USD","forex","2025-07-14 01:55:42.3837","sell","limit",1.00020000,2.34046800,0.00000000,2.34000,0.00000000,"","LNRFAI-PV7L4-H264SP,LEMN6F-GCF43-23LP4K","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.34046800,""
"TC6RDY-ZHKOM-DY7LNB","OBKU47-375ZZ-S3CCLG","USDG/USD","forex","2025-07-14 01:55:58.2077","buy","limit",1.00000000,0.99000000,0.00000000,0.99000,0.00000000,"","LC6EKP-MVRG2-ZIYW37,LS3R5H-HT6PO-T2P52U","TKH2SE-M7IF5-CFI7LT","","","","","","","",0.99000000,""
"TVCHIA-FR4FW-RATUCQ","OSYHXT-F2OD5-DTEDOU","USDG/USD","forex","2025-07-14 01:56:16.9104","sell","limit",1.00010000,4.91049100,0.00000000,4.91000,0.00000000,"","LLGOUQ-RJJPJ-S5PWAE,LG7NNZ-GJELH-I7RBXE","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.91049100,""
"T5AIPR-SZEMG-FHDW75","OSYHXT-F2OD5-DTEDOU","USDG/USD","forex","2025-07-14 01:57:04.7499","sell","limit",1.00010000,95.09950900,0.00000000,95.09000,0.00000000,"","LJ3IVP-LE5G2-VAQIVM,L7DO2Q-LQX2T-EC4WJZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",95.09950900,""
"T6NE4D-NGI77-NECVRP","O7V4CN-WZFKR-ESKPN7","USDG/USD","forex","2025-07-14 01:57:04.7499","sell","limit",1.00020000,66.09321600,0.00000000,66.08000,0.00000000,"","LKZNGP-ODDSF-PBWS2F,LTL3NK-6BPKA-DV32TL","TKH2SE-M7IF5-CFI7LT","","","","","","","",66.09321600,""
"TDRFQ2-7RNMS-TWK3KM","ONVRZB-PKMZM-2243UT","USDG/USD","forex","2025-07-14 01:57:04.7499","sell","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","LFIGER-YZZPP-5I4J2I,L3BCZA-RKEX4-ZUSQLM","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"TYBFQ3-6X6ZO-NTFJ35","OOJQNN-L4AMB-ZPRZW2","USDG/USD","forex","2025-07-14 01:57:04.7499","sell","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","L3PSLX-6UQ4X-FPKORX,L27OI4-VKVV5-DAWFU6","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"TMSGOC-47G5P-FLQDYN","O5QX47-HKJ7I-NPTLXY","USDG/USD","forex","2025-07-14 01:58:14.965","buy","limit",1.00010000,3.96039600,0.00000000,3.96000,0.00000000,"","LRD5NQ-ILTQ4-RN5CP5,LLFGCE-QKDGF-BRQOIL","TKH2SE-M7IF5-CFI7LT","","","","","","","",3.96039600,""
"TMS33Y-P4WYW-FSMKF5","O5QX47-HKJ7I-NPTLXY","USDG/USD","forex","2025-07-14 01:58:28.2478","buy","limit",1.00010000,96.04960400,0.00000000,96.04000,0.00000000,"","LLEHJD-B6N6Q-SGN7ND,LGMAPQ-HM3U6-MP5EB5","TKH2SE-M7IF5-CFI7LT","","","","","","","",96.04960400,""
"TSUQQ5-OL3RZ-HQTMU5","OMQTXO-QVZSS-QH4HCM","USDG/USD","forex","2025-07-14 01:58:38.8195","buy","limit",1.00020000,9.90198000,0.00000000,9.90000,0.00000000,"","LXLNDX-R523L-W4OIXY,LRW3FC-VXJJX-GFSNTQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",9.90198000,""
"TUYXEM-GBPJ7-GV5L5U","OMQTXO-QVZSS-QH4HCM","USDG/USD","forex","2025-07-14 01:59:36.899","buy","limit",1.00010000,19.80198000,0.00000000,19.80000,0.00000000,"","LZ3SD6-QCGTF-6IWMMH,LBYKS3-ACQFS-5WDWWX","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.80198000,""
"TLHAE3-LVC4B-AM74CM","OMQTXO-QVZSS-QH4HCM","USDG/USD","forex","2025-07-14 01:59:37.2006","buy","limit",1.00010000,0.99009900,0.00000000,0.99000,0.00000000,"","L23QZ7-IY6U5-Q4YCTS,LVN7QL-SMYJV-ZJITIU","TKH2SE-M7IF5-CFI7LT","","","","","","","",0.99009900,""
"T7YSSS-YVGY2-F46XL2","OMQTXO-QVZSS-QH4HCM","USDG/USD","forex","2025-07-14 01:59:51.3908","buy","limit",1.00010000,59.41594100,0.00000000,59.41000,0.00000000,"","LP56IY-3QH3P-RPYEOR,L267O5-CA4S6-JUX6WL","TKH2SE-M7IF5-CFI7LT","","","","","","","",59.41594100,""
"THGTI3-5JRTH-325N2X","O4HVBO-HQACG-HI3YVN","USDG/USD","forex","2025-07-14 02:01:29.7232","buy","limit",1.00010000,100.01000000,0.00000000,100.00000,0.00000000,"","LTT7XL-WDYOQ-SCB7WS,LYEDBR-MEMR3-ISJHLC","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.01000000,""
"TOD3FM-I776Y-XR52SA","O74A2F-WRGXY-AR5ZAR","USDG/USD","forex","2025-07-14 02:03:45.9449","buy","limit",1.00000000,100.00000000,0.00000000,100.00000,0.00000000,"","LQ2CB3-KE7GH-MIPJFW,LWKT7G-6FUIV-ZST2Q4","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.00000000,""
"TXT6XY-AD3SH-OEJAAY","OURRQT-7UY6E-DSGX3M","USDG/USD","forex","2025-07-14 02:04:33.1302","buy","limit",1.00000000,34.78962000,0.00000000,34.78962,0.00000000,"","L7BTWH-7DR56-X4KJNR,L6MHB6-OWAVI-CZUDKM","TKH2SE-M7IF5-CFI7LT","","","","","","","",34.78962000,""
"T6EXNF-RGD22-VYJ3YC","OURRQT-7UY6E-DSGX3M","USDG/USD","forex","2025-07-14 02:04:58.362","buy","limit",1.00000000,3.47000000,0.00000000,3.47000,0.00000000,"","LZNRK3-DQTGC-SAENL6,L3ICQ5-WS6M7-OLBPAG","TKH2SE-M7IF5-CFI7LT","","","","","","","",3.47000000,""
"TB3CY6-NPEQI-AAXECX","OURRQT-7UY6E-DSGX3M","USDG/USD","forex","2025-07-14 02:05:12.597","buy","limit",1.00000000,3.47000000,0.00000000,3.47000,0.00000000,"","LZ56Q3-BSXOE-ZVATRE,LDQOU2-IUJXY-7AIKVT","TKH2SE-M7IF5-CFI7LT","","","","","","","",3.47000000,""
"TGOIDH-T6Y46-QZK5QD","OURRQT-7UY6E-DSGX3M","USDG/USD","forex","2025-07-14 02:05:16.3528","buy","limit",1.00000000,1.25000000,0.00000000,1.25000,0.00000000,"","LHKPKR-UQDME-O7KA2E,LCI2I4-QZL3J-UQ3HO7","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.25000000,""
"T5I4TL-WZD72-LYY5QA","OURRQT-7UY6E-DSGX3M","USDG/USD","forex","2025-07-14 02:05:48.9091","buy","limit",1.00000000,57.02038000,0.00000000,57.02038,0.00000000,"","L44RUC-KSTXA-M7C3G4,LYNK3I-C45TU-4H26M6","TKH2SE-M7IF5-CFI7LT","","","","","","","",57.02038000,""
"TLJ4NP-CZ5LX-RYM5KL","OAEIH7-HKG6P-TFPL5J","USDG/USD","forex","2025-07-14 02:06:22.2612","sell","limit",1.00010000,100.01000000,0.00000000,100.00000,0.00000000,"","LYAJJ7-GUTS4-3D7GVL,LTV23G-MSFHQ-GKWE5B","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.01000000,""
"TLWVYB-HI45O-M3IHAO","OJWTDL-OM67B-DQ4KPX","USDG/USD","forex","2025-07-14 02:06:22.2612","sell","limit",1.00020000,3.60072000,0.00000000,3.60000,0.00000000,"","LWHBIF-RLVDE-Z42SAD,LWIF4D-HGVTX-IFASSY","TKH2SE-M7IF5-CFI7LT","","","","","","","",3.60072000,""
"T4BORB-YHI2Y-G6RNJ4","OJWTDL-OM67B-DQ4KPX","USDG/USD","forex","2025-07-14 02:06:43.5333","sell","limit",1.00020000,40.35807000,0.00000000,40.35000,0.00000000,"","LMGQXA-OQ4MF-4JJQF5,LQFQND-GB43S-LDNGHD","TKH2SE-M7IF5-CFI7LT","","","","","","","",40.35807000,""
"TKYP5M-IRZ3T-DHFPQZ","OJWTDL-OM67B-DQ4KPX","USDG/USD","forex","2025-07-14 02:08:37.4344","sell","limit",1.00020000,56.06121000,0.00000000,56.05000,0.00000000,"","LFYNIJ-66IWL-O6KUSV,LXZJWJ-PY2HV-ZSW5CG","TKH2SE-M7IF5-CFI7LT","","","","","","","",56.06121000,""
"T4OCNF-DMTGL-KCR26C","ODQCF2-H7B2J-FSHS5S","USDG/USD","forex","2025-07-14 02:11:09.0426","sell","limit",1.00020000,20.87417400,0.00000000,20.87000,0.00000000,"","L7UFM5-NDY7L-RZE2JT,LVU4ZR-X6JEZ-TJW4PQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",20.87417400,""
"TIJKUF-BPM5K-XVYPEW","OZI7HL-APIIY-WTMMG5","USDG/USD","forex","2025-07-14 02:14:09.9248","buy","limit",1.00000000,100.00000000,0.00000000,100.00000,0.00000000,"","LLQOBY-FI4OQ-PQH7KT,LLPLRT-OC5EZ-BBN3KR","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.00000000,""
"TR3NED-NUJDX-LUFM3W","OG4TJ2-ZLQEG-FTGQSR","USDG/USD","forex","2025-07-14 02:22:46.4025","sell","limit",1.00010000,4.98049800,0.00000000,4.98000,0.00000000,"","LYMTDR-JWGQG-JLMRID,LA3CHY-ECW5A-5SNIYX","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.98049800,""
"TSZASH-LX4WG-23WJ2A","OG4TJ2-ZLQEG-FTGQSR","USDG/USD","forex","2025-07-14 02:23:18.5608","sell","limit",1.00010000,95.02950200,0.00000000,95.02000,0.00000000,"","LKWYGV-6CVCN-QS7BJ7,LZEJYM-HOSQJ-NFXKDC","TKH2SE-M7IF5-CFI7LT","","","","","","","",95.02950200,""
"TYXAA7-CNOIA-R5YMR5","ODQCF2-H7B2J-FSHS5S","USDG/USD","forex","2025-07-14 02:23:18.5608","sell","limit",1.00020000,79.14582600,0.00000000,79.13000,0.00000000,"","LH4OOH-XCM2X-NWPR7C,L23ZTU-K3F52-OZ5AKU","TKH2SE-M7IF5-CFI7LT","","","","","","","",79.14582600,""
"TGLRXR-K5Y5S-76PWHP","OL7C5R-PW6E6-FDYI6O","USDG/USD","forex","2025-07-14 02:23:44.2753","buy","limit",1.00010000,100.01000000,0.00000000,100.00000,0.00000000,"","LGPVNA-5RZ4H-QOU5IW,LQRFIK-VJDVL-D3ZFLH","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.01000000,""
"TLTBXB-CHSAK-VW5VQK","OYH5OX-EITPS-EELEBG","USDG/USD","forex","2025-07-14 02:24:37.0721","sell","limit",1.00010000,29.44294400,0.00000000,29.44000,0.00000000,"","L7W7NO-5ETZG-Q52RCB,LBAQD2-4MHA5-MP3J7S","TKH2SE-M7IF5-CFI7LT","","","","","","","",29.44294400,""
"TCPXZE-3MEPA-7DDEZE","OYH5OX-EITPS-EELEBG","USDG/USD","forex","2025-07-14 02:26:14.3174","sell","limit",1.00010000,8.34083400,0.00000000,8.34000,0.00000000,"","LZ5O2Q-DPWGU-UWS5FI,LB2ICZ-2VTMW-NU4IVR","TKH2SE-M7IF5-CFI7LT","","","","","","","",8.34083400,""
"T5BX7E-F2YTB-BIZAYL","OYH5OX-EITPS-EELEBG","USDG/USD","forex","2025-07-14 02:26:19.3914","sell","limit",1.00010000,43.18431800,0.00000000,43.18000,0.00000000,"","LZZIIU-6UGT6-N43NL2,LZNI23-A6VWX-WKXKTJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",43.18431800,""
"T6ACSM-STRR4-YGCVSY","OYH5OX-EITPS-EELEBG","USDG/USD","forex","2025-07-14 02:27:09.2104","sell","limit",1.00010000,19.04190400,0.00000000,19.04000,0.00000000,"","LNN6MI-AJI6M-J4YJNM,L7UFS7-RIYNK-57ROYG","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.04190400,""
"TEHGW4-SWAV6-TOKGEC","OO4NIT-D5HIC-2RKCSS","USDG/USD","forex","2025-07-14 02:28:06.1538","buy","limit",1.00010000,40.00400000,0.00000000,40.00000,0.00000000,"","LNYGGS-HUW7F-ZA5KC5,LJX65B-GQDFH-CUWBV5","TKH2SE-M7IF5-CFI7LT","","","","","","","",40.00400000,""
"TXKP3A-VHMXA-AAQJK4","OO4NIT-D5HIC-2RKCSS","USDG/USD","forex","2025-07-14 02:28:27.4494","buy","limit",1.00010000,60.00600000,0.00000000,60.00000,0.00000000,"","L3HL6M-7I3CW-ZRIDYY,LBJXPB-7AJAS-WC2I4K","TKH2SE-M7IF5-CFI7LT","","","","","","","",60.00600000,""
"TWZXJA-HCSRG-OMC7B4","ONFDOP-XJZBT-5C6FJO","USDG/USD","forex","2025-07-14 02:30:05.648","sell","limit",1.00020000,5.00100000,0.00000000,5.00000,0.00000000,"","L3XS6B-7U3Z4-4BHYLV,L6IDVH-F56IM-OIX2DW","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.00100000,""
"TONLJ2-5SQIM-CDK46O","OG6VEN-6AQRB-CTCIAV","USDG/USD","forex","2025-07-14 02:30:19.9491","buy","limit",1.00000000,100.00000000,0.00000000,100.00000,0.00000000,"","LFTVAN-KZ5CK-A3M7SK,LHOZBF-BAJT4-3OHWYD","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.00000000,""
"TSIRYR-DSDPG-2EFGH6","OYOAWL-7KV5L-ZZAFXA","USDG/USD","forex","2025-07-14 02:31:08.3895","sell","limit",1.00010000,10.10101000,0.00000000,10.10000,0.00000000,"","LQDZOV-5VKET-ICNNYU,LKOVNP-LHK3E-3FOQBQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.10101000,""
"TTYZC3-7JOQ5-PF4F4U","OYOAWL-7KV5L-ZZAFXA","USDG/USD","forex","2025-07-14 02:33:03.9267","sell","limit",1.00010000,89.90899000,0.00000000,89.90000,0.00000000,"","LTPERH-L2EUM-EOPEXD,LYTL23-7Z6RO-OMY4ZX","TKH2SE-M7IF5-CFI7LT","","","","","","","",89.90899000,""
"T3FHRX-M4WBH-JHQR7W","ONFDOP-XJZBT-5C6FJO","USDG/USD","forex","2025-07-14 02:33:03.9267","sell","limit",1.00020000,95.01900000,0.00000000,95.00000,0.00000000,"","LAAGG2-UMCZK-GXQRIA,L3P523-6FACN-W66E5Y","TKH2SE-M7IF5-CFI7LT","","","","","","","",95.01900000,""
"TF22WU-HTTG7-R2LLPG","O2G2WR-NJCWE-NPXKVO","USDG/USD","forex","2025-07-14 02:34:55.7699","buy","limit",1.00010000,9.90099000,0.00000000,9.90000,0.00000000,"","LSLDSY-UYFYN-7TRJUG,LQ5TZH-V2RAA-53A45W","TKH2SE-M7IF5-CFI7LT","","","","","","","",9.90099000,""
"TSLRQD-NV7HO-V6J2FG","O2G2WR-NJCWE-NPXKVO","USDG/USD","forex","2025-07-14 02:36:49.5637","buy","limit",1.00010000,3.42034200,0.00000000,3.42000,0.00000000,"","LDDS6E-FU2HQ-QCDYEW,L6GLOC-32NZV-T5HSIY","TKH2SE-M7IF5-CFI7LT","","","","","","","",3.42034200,""
"TJMPMD-VNAGO-TUIQEZ","OKYCTU-3GWSY-IRKG33","USDG/USD","forex","2025-07-14 02:37:45.9029","sell","limit",1.00030000,100.03000000,0.00000000,100.00000,0.00000000,"","LXVWMB-EWW4E-Z56KT5,LRQX4X-ODUZB-IWTRVI","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.03000000,""
"TS4FTL-7H23C-U7J6WA","O2G2WR-NJCWE-NPXKVO","USDG/USD","forex","2025-07-14 02:39:02.6645","buy","limit",1.00010000,9.90099000,0.00000000,9.90000,0.00000000,"","LFKWMU-Y6YQZ-RE5ZM2,LIXAJF-QVSBQ-HO6F32","TKH2SE-M7IF5-CFI7LT","","","","","","","",9.90099000,""
"T72F3T-AJOD2-6ED7JB","O2G2WR-NJCWE-NPXKVO","USDG/USD","forex","2025-07-14 02:40:13.3224","buy","limit",1.00010000,5.00999095,0.00000000,5.00949,0.00000000,"","LOJ73P-QF52C-4C53II,LA75Y3-DYCEU-QZDZQ3","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.00999095,""
"TQMZSL-6R7VM-CQXXN5","O2G2WR-NJCWE-NPXKVO","USDG/USD","forex","2025-07-14 02:40:54.0456","buy","limit",1.00010000,5.00050000,0.00000000,5.00000,0.00000000,"","LZ6TF4-VR463-CGG4J4,L5JQZH-7HG6N-WNL5IR","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.00050000,""
"TZDLG6-FFTCI-T5VRBW","O2G2WR-NJCWE-NPXKVO","USDG/USD","forex","2025-07-14 02:40:56.3062","buy","limit",1.00010000,2.72027200,0.00000000,2.72000,0.00000000,"","L7G3GM-YQ2MG-YA47SP,LDO7K7-BUSZ7-W5CT4P","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.72027200,""
"T5Q7GE-WWBBF-33FREJ","O2G2WR-NJCWE-NPXKVO","USDG/USD","forex","2025-07-14 02:41:09.2517","buy","limit",1.00010000,29.70297000,0.00000000,29.70000,0.00000000,"","LRCQZ7-ZVGBC-SHSAKQ,LXGMQL-7IB4B-6WEJDV","TKH2SE-M7IF5-CFI7LT","","","","","","","",29.70297000,""
"TKYO35-B2VCK-YQIUN2","O2G2WR-NJCWE-NPXKVO","USDG/USD","forex","2025-07-14 02:41:23.9147","buy","limit",1.00010000,34.35394505,0.00000000,34.35051,0.00000000,"","LSCDGI-EIJ3I-C34V36,LTCZPU-SYK5Y-637LXS","TKH2SE-M7IF5-CFI7LT","","","","","","","",34.35394505,""
"TFFHID-IUJOM-VJHLG7","OPGKTO-PHU2C-D46GNS","USDG/USD","forex","2025-07-14 02:41:46.6341","buy","limit",1.00020000,49.50990000,0.00000000,49.50000,0.00000000,"","LJG3RM-7QIYO-IO6FKN,LW2L5C-T55BC-AUXIRP","TKH2SE-M7IF5-CFI7LT","","","","","","","",49.50990000,""
"THF3MM-3EAUD-REMSV5","OPGKTO-PHU2C-D46GNS","USDG/USD","forex","2025-07-14 02:41:47.8438","buy","limit",1.00020000,50.51010000,0.00000000,50.50000,0.00000000,"","LW4NWA-ITUNJ-TILH4Y,LPAW2F-YXF7S-ZDUMGH","TKH2SE-M7IF5-CFI7LT","","","","","","","",50.51010000,""
"TUNTTF-JS3KZ-ZQR2QL","OF2ISW-6A2WV-GL5WXW","USDG/USD","forex","2025-07-14 02:44:08.5115","buy","limit",1.00010000,3.96039600,0.00000000,3.96000,0.00000000,"","L7SE4M-MP7TM-SREX55,LWYLV4-XMGGP-VSOQ2B","TKH2SE-M7IF5-CFI7LT","","","","","","","",3.96039600,""
"TRAHK6-LN3QJ-XPYJ6Q","OF2ISW-6A2WV-GL5WXW","USDG/USD","forex","2025-07-14 02:45:03.3256","buy","limit",1.00010000,96.04960400,0.00000000,96.04000,0.00000000,"","LY6GHQ-EYIOB-DIKFMC,L67WVJ-RR3TS-T4MJMM","TKH2SE-M7IF5-CFI7LT","","","","","","","",96.04960400,""
